pgpid,Nahray b. Nissim,Halfon b. Menashshe,Moses Maimonides,Efrayim b. Shemarya,Shelomo b. Yehuda,Shelomo b. Eliyahhu,Hillel b. Eli,Moshe b. Levi,Mevorakh b. Natan,Daniel b. Azarya
26372,False,False,False,False,False,False,False,False,False,False
26415,False,False,False,False,False,False,False,False,False,False
26419,False,False,False,False,False,False,False,False,False,False
26512,False,False,False,False,False,False,False,False,False,False
26515,False,False,False,False,False,False,False,False,False,False
26525,False,False,False,False,False,False,False,False,False,False
26526,False,False,False,False,False,False,False,False,False,False
26531,False,False,False,False,False,False,False,False,False,False
26564,False,False,False,False,False,False,False,False,False,False
26580,False,False,False,False,False,False,False,False,False,False
26669,False,False,False,False,False,False,False,False,False,False
28241,False,False,False,False,False,False,False,False,False,False
28289,False,False,False,False,False,False,False,False,False,False
28299,False,False,False,False,False,False,False,False,False,False
28348,False,False,False,False,False,False,False,False,False,False
28369,False,False,False,False,False,False,False,False,False,False
28383,False,False,False,False,False,False,False,False,False,False
28396,False,False,False,False,False,False,False,False,False,False
28449,False,False,False,False,False,False,False,False,False,False
28467,False,False,False,False,False,False,False,False,False,False
28570,False,False,False,False,False,False,False,False,False,False
28583,False,False,False,False,False,False,False,False,False,False
28600,False,False,False,False,False,False,False,False,False,False
28605,False,False,False,False,False,False,False,False,False,False
28707,False,False,False,False,False,False,False,False,False,False
28733,False,False,False,False,False,False,False,False,False,False
28737,False,False,False,False,False,False,False,False,False,False
28807,False,False,False,False,False,False,False,False,False,False
28862,False,False,False,False,False,False,False,False,False,False
28975,False,False,False,False,False,False,False,False,False,False
29038,False,False,False,False,False,False,False,False,False,False
29277,False,False,False,False,False,False,False,False,False,False
30081,False,False,False,False,False,False,False,False,False,False
30286,False,False,False,False,False,False,False,False,False,False
30568,False,False,False,False,False,False,False,False,False,False
30613,False,False,False,False,False,False,False,False,False,False
30619,False,False,False,False,False,False,False,False,False,False
30627,False,False,False,False,False,False,False,False,False,False
30631,False,False,False,False,False,False,False,False,False,False
30641,False,False,False,False,False,False,False,False,False,False
30651,False,False,False,False,False,False,False,False,False,False
30688,False,False,False,False,False,False,False,False,False,False
30706,False,False,False,False,False,False,False,False,False,False
30737,False,False,False,False,False,False,False,False,False,False
30864,False,False,False,False,False,False,False,False,False,False
30873,False,False,False,False,False,False,False,False,False,False
30901,False,False,False,False,False,False,False,False,False,False
30938,False,False,False,False,False,False,False,False,False,False
31014,False,False,False,False,False,False,False,False,False,False
31017,False,False,False,False,False,False,False,False,False,False
31034,False,False,False,False,False,False,False,False,False,False
31070,False,False,False,False,False,False,False,False,False,False
31115,False,False,False,False,False,False,False,False,False,False
31203,False,False,False,False,False,False,False,False,False,False
31389,False,False,False,False,False,False,False,False,False,False
31391,False,False,False,False,False,False,False,False,False,False
31423,False,False,False,False,False,False,False,False,False,False
31509,False,False,False,False,False,False,False,False,False,False
31637,False,False,False,False,False,False,False,False,False,False
31735,False,False,False,False,False,False,False,False,False,False
31855,False,False,False,False,False,False,False,False,False,False
31869,False,False,False,False,False,False,False,False,False,False
31871,False,False,False,False,False,False,False,False,False,False
31872,False,False,False,False,False,False,False,False,False,False
31876,False,False,False,False,False,False,False,False,False,False
31885,False,False,False,False,False,False,False,False,False,False
31886,False,False,False,False,False,False,False,False,False,False
31890,False,False,False,False,False,False,False,False,False,False
31895,False,False,False,False,False,False,False,False,False,False
31896,False,False,False,False,False,False,False,False,False,False
31901,False,False,False,False,False,False,False,False,False,False
31902,False,False,False,False,False,False,False,False,False,False
31910,False,False,False,False,False,False,False,False,False,False
31914,False,False,False,False,False,False,False,False,False,False
31923,False,False,False,False,False,False,False,False,False,False
31926,False,False,False,False,False,False,False,False,False,False
31927,False,False,False,False,False,False,False,False,False,False
31928,False,False,False,False,False,False,False,False,False,False
31931,False,False,False,False,False,False,False,False,False,False
31934,False,False,False,False,False,False,False,False,False,False
31936,False,False,False,False,False,False,False,False,False,False
31939,False,False,False,False,False,False,False,False,False,False
31942,False,False,False,False,False,False,False,False,False,False
31943,False,False,False,False,False,False,False,False,False,False
31946,False,False,False,False,False,False,False,False,False,False
31947,False,False,False,False,False,False,False,False,False,False
32003,False,False,False,False,False,False,False,False,False,False
32007,False,False,False,False,False,False,False,False,False,False
32009,False,False,False,False,False,False,False,False,False,False
32010,False,False,False,False,False,False,False,False,False,False
32012,False,False,False,False,False,False,False,False,False,False
32017,False,False,False,False,False,False,False,False,False,False
32020,False,False,False,False,False,False,False,False,False,False
32021,False,False,False,False,False,False,False,False,False,False
32079,False,False,False,False,False,False,False,False,False,False
32190,False,False,False,False,False,False,False,False,False,False
32202,False,False,False,False,False,False,False,False,False,False
32206,False,False,False,False,False,False,False,False,False,False
32210,False,False,False,False,False,False,False,False,False,False
32384,False,False,False,False,False,False,False,False,False,False
32464,False,False,False,False,False,False,False,False,False,False
32484,False,False,False,False,False,False,False,False,False,False
32505,False,False,False,False,False,False,False,False,False,False
32538,False,False,False,False,False,False,False,False,False,False
32545,False,False,False,False,False,False,False,False,False,False
32879,False,False,False,False,False,False,False,False,False,False
33754,False,False,False,False,False,False,False,False,False,False
33761,False,False,False,False,False,False,False,False,False,False
33769,False,False,False,False,False,False,False,False,False,False
33783,False,False,False,False,False,False,False,False,False,False
33812,False,False,False,False,False,False,False,False,False,False
33828,False,False,False,False,False,False,False,False,False,False
33838,False,False,False,False,False,False,False,False,False,False
33875,False,False,False,False,False,False,False,False,False,False
33877,False,False,False,False,False,False,False,False,False,False
33879,False,False,False,False,False,False,False,False,False,False
33884,False,False,False,False,False,False,False,False,False,False
33892,False,False,False,False,False,False,False,False,False,False
33893,False,False,False,False,False,False,False,False,False,False
33896,False,False,False,False,False,False,False,False,False,False
33911,False,False,False,False,False,False,False,False,False,False
33936,False,False,False,False,False,False,False,False,False,False
33965,False,False,False,False,False,False,False,False,False,False
33973,False,False,False,False,False,False,False,False,False,False
33982,False,False,False,False,False,False,False,False,False,False
33984,False,False,False,False,False,False,False,False,False,False
34013,False,False,False,False,False,False,False,False,False,False
34061,False,False,False,False,False,False,False,False,False,False
34065,False,False,False,False,False,False,False,False,False,False
34093,False,False,False,False,False,False,False,False,False,False
34106,False,False,False,False,False,False,False,False,False,False
34110,False,False,False,False,False,False,False,False,False,False
34127,False,False,False,False,False,False,False,False,False,False
34135,False,False,False,False,False,False,False,False,False,False
34150,False,False,False,False,False,False,False,False,False,False
34200,False,False,False,False,False,False,False,False,False,False
34245,False,False,False,False,False,False,False,False,False,False
34281,False,False,False,False,False,False,False,False,False,False
34313,False,False,False,False,False,False,False,False,False,False
34359,False,False,False,False,False,False,False,False,False,False
34368,False,False,False,False,False,False,False,False,False,False
34369,False,False,False,False,False,False,False,False,False,False
34372,False,False,False,False,False,False,False,False,False,False
34375,False,False,False,False,False,False,False,False,False,False
34493,False,False,False,False,False,False,False,False,False,False
34495,False,False,False,False,False,False,False,False,False,False
34500,False,False,False,False,False,False,False,False,False,False
34515,False,False,False,False,False,False,False,False,False,False
34517,False,False,False,False,False,False,False,False,False,False
34621,False,False,False,False,False,False,False,False,False,False
34626,False,False,False,False,False,False,False,False,False,False
601,False,False,False,False,False,False,False,False,False,False
676,False,False,False,True,True,False,False,False,False,False
1905,False,False,False,False,False,False,False,False,False,False
1942,False,False,False,False,False,False,False,False,False,False
1962,False,False,False,False,False,False,False,False,False,False
2494,False,False,False,False,True,False,False,False,False,False
2966,False,False,False,False,False,False,False,False,False,False
3177,False,False,False,False,False,False,False,False,False,False
3233,False,False,False,False,False,False,False,False,False,False
3251,False,False,False,False,False,False,False,False,False,False
3486,False,False,False,False,False,False,False,False,False,False
3779,False,False,False,False,False,False,False,False,False,False
3780,False,False,False,False,False,False,False,False,False,False
3782,False,False,False,False,False,False,False,False,False,False
3903,False,False,False,False,False,False,False,False,False,False
4742,False,False,False,False,False,False,False,False,False,False
5434,False,False,False,False,False,False,False,False,False,False
5435,False,False,False,False,False,False,False,False,False,False
5446,False,False,False,False,False,False,False,False,False,False
6049,False,False,False,False,False,False,False,False,False,False
6067,False,False,False,False,False,False,False,False,False,False
6172,False,False,False,True,True,False,False,False,False,False
6177,False,False,False,False,False,False,False,False,False,False
6244,False,False,False,False,False,False,False,False,False,False
6720,False,False,False,False,False,False,False,False,False,False
6721,False,False,False,False,False,False,False,False,False,False
6782,False,False,False,False,False,False,False,False,False,False
6843,False,False,False,False,False,False,False,False,False,False
7035,False,False,False,False,False,False,False,False,False,False
7361,False,False,False,False,False,False,False,False,False,False
7491,False,False,False,False,False,False,False,False,False,False
8275,False,False,False,False,False,False,False,False,False,False
8381,False,False,False,False,False,False,False,False,False,False
8905,False,False,False,False,False,False,False,False,False,False
8961,False,False,False,False,False,False,False,False,False,False
8988,False,False,False,False,False,False,False,False,False,False
8989,False,False,False,False,False,False,False,False,False,False
9387,False,False,False,False,False,False,False,False,False,False
9485,False,False,False,False,False,False,False,False,False,False
9566,False,False,False,False,False,False,False,False,False,False
9587,False,False,False,False,False,False,False,False,False,False
10083,False,False,False,False,False,False,False,False,False,False
10104,False,False,False,False,False,False,False,False,False,False
10106,False,False,False,False,False,False,False,False,False,False
10224,False,False,False,False,False,False,False,False,False,False
10349,False,False,False,False,False,False,False,False,False,False
10887,False,False,False,False,False,False,False,False,False,False
11201,False,False,False,False,False,False,False,False,False,False
11202,False,False,False,False,False,False,False,False,False,False
11239,False,False,False,False,False,False,False,False,False,False
11294,False,False,False,False,False,False,False,False,False,False
11632,False,False,False,False,False,False,False,False,False,False
11645,False,False,False,False,False,False,False,False,False,False
11781,False,False,False,False,False,False,False,False,False,False
12037,False,False,False,False,False,False,False,False,False,False
12038,False,False,False,False,False,False,False,False,False,False
12526,False,False,False,False,False,False,False,False,False,False
12823,False,False,False,False,False,False,False,False,False,False
14218,False,False,False,False,False,False,False,False,False,False
15758,False,False,False,False,False,False,False,False,False,False
15760,False,False,False,False,False,False,False,False,False,False
15970,False,False,False,False,False,False,False,False,False,False
19207,False,False,False,False,False,False,False,False,False,False
19223,False,False,False,False,False,False,False,False,False,False
19355,False,False,False,False,False,False,False,False,False,False
19524,False,False,False,False,False,False,False,False,False,False
19531,False,False,False,False,False,False,False,False,False,False
19554,False,False,False,False,False,False,False,False,False,False
19683,False,False,False,False,False,False,False,False,False,False
19700,False,False,False,False,False,False,False,False,False,False
19751,False,False,False,False,False,False,False,False,False,False
19786,False,False,False,False,False,False,False,False,False,False
19935,False,False,False,False,False,False,False,False,False,False
20116,False,False,False,False,False,False,False,False,False,False
20148,False,False,False,False,False,False,False,False,False,False
20187,False,False,False,False,False,False,False,False,False,False
20204,False,False,False,False,False,False,False,False,False,False
20206,False,False,False,False,False,False,False,False,False,False
20270,False,False,False,False,False,False,False,False,False,False
20323,False,False,False,False,False,False,False,False,False,False
20374,False,False,False,False,False,False,False,False,False,False
20388,False,False,False,False,False,False,False,False,False,False
20445,False,False,False,False,False,False,False,False,False,False
20446,False,False,False,False,False,False,False,False,False,False
20470,False,False,False,False,False,False,False,False,False,False
20475,False,False,False,False,False,False,False,False,False,False
20478,False,False,False,False,False,False,False,False,False,False
20776,False,False,False,False,False,False,False,False,False,False
21200,False,False,False,False,False,False,False,False,False,False
21209,False,False,False,False,False,False,False,False,False,False
21210,False,False,False,False,False,False,False,False,False,False
21223,False,False,False,False,False,False,False,False,False,False
21247,False,False,False,False,False,False,False,False,False,False
21291,False,False,False,False,False,False,False,False,False,False
21350,False,False,False,False,False,False,False,False,False,False
21821,False,False,False,False,False,False,False,False,False,False
22036,False,False,False,False,False,False,False,False,False,False
23246,False,False,False,False,False,False,False,False,False,False
23383,False,False,False,False,False,False,False,False,False,False
23466,False,False,False,False,False,False,False,False,False,False
23468,False,False,False,False,False,False,False,False,False,False
24563,False,False,False,False,False,False,False,False,False,False
25268,False,False,False,False,False,False,False,False,False,False
25639,False,False,False,False,False,False,False,False,False,False
26760,False,False,False,False,False,False,False,False,False,False
27465,False,False,False,False,False,False,False,False,False,False
27594,False,False,False,False,False,False,False,False,False,False
27677,False,False,False,False,False,False,False,False,False,False
27682,False,False,False,False,False,False,False,False,False,False
27736,False,False,False,False,False,False,False,False,False,False
27893,False,False,False,False,False,False,False,False,False,False
28312,False,False,False,False,False,False,False,False,False,False
28313,False,False,False,False,False,False,False,False,False,False
28590,False,False,False,False,False,False,False,False,False,False
29372,False,False,False,False,False,False,False,False,False,False
29385,False,False,False,False,False,False,False,False,False,False
29440,False,False,False,False,False,False,False,False,False,False
29689,False,False,False,False,False,False,False,False,False,False
30061,False,False,False,False,False,False,False,False,False,False
30158,False,False,False,False,False,False,False,False,False,False
30283,False,False,False,False,False,False,False,False,False,False
30288,False,False,False,False,False,False,False,False,False,False
30289,False,False,False,False,False,False,False,False,False,False
30297,False,False,True,False,False,False,False,False,False,False
30298,False,False,False,False,False,False,False,False,False,False
30300,False,False,False,False,False,False,False,False,False,False
30306,False,False,False,False,False,False,False,False,False,False
30452,False,False,False,False,False,False,False,False,False,False
30748,False,False,False,False,False,False,False,False,False,False
30775,False,False,False,False,False,False,False,False,False,False
30895,False,False,False,False,False,False,False,False,False,False
30933,False,False,False,False,False,False,False,False,False,False
30954,False,False,False,False,False,False,False,False,False,False
30984,False,False,False,False,False,False,False,False,False,False
30987,False,False,False,False,False,False,False,False,False,False
31040,False,False,False,False,False,False,False,False,False,False
31059,False,False,False,False,False,False,False,False,False,False
31094,False,False,False,False,False,False,False,False,False,False
31126,False,False,False,False,False,False,False,False,False,False
31157,False,False,False,False,False,False,False,False,False,False
31164,False,False,False,False,False,False,False,False,False,False
31251,False,False,False,False,False,False,False,False,False,False
31254,False,False,False,False,False,False,False,False,False,False
31296,False,False,False,False,False,False,False,False,False,False
31298,False,False,False,False,False,False,False,False,False,False
31309,False,False,False,False,False,False,False,False,False,False
31325,False,False,False,False,False,False,False,False,False,False
31457,False,False,False,False,False,False,False,False,False,False
31458,False,False,False,False,False,False,False,False,False,False
31459,False,False,False,False,False,False,False,False,False,False
31463,False,False,False,False,False,False,False,False,False,False
31470,False,False,False,False,False,False,False,False,False,False
31473,False,False,False,False,False,False,False,False,False,False
31477,False,False,False,False,False,False,False,False,False,False
31480,False,False,False,False,False,False,False,False,False,False
31482,False,False,False,False,False,False,False,False,False,False
31484,False,False,False,False,False,False,False,False,False,False
31507,False,False,False,False,False,False,False,False,False,False
31512,False,False,False,False,False,False,False,False,False,False
31530,False,False,False,False,False,False,False,False,False,False
31546,False,False,False,False,False,False,False,False,False,False
31718,False,False,False,False,False,False,False,False,False,False
32036,False,False,False,False,False,False,False,False,False,False
32099,False,False,False,False,False,False,False,False,False,False
32105,False,False,False,False,False,False,False,False,False,False
32112,False,False,False,False,False,False,False,False,False,False
32128,False,False,False,False,False,False,False,False,False,False
32138,False,False,False,False,False,False,False,False,False,False
32143,False,False,False,False,False,False,False,False,False,False
32149,False,False,False,False,False,False,False,False,False,False
32218,False,False,False,False,False,False,False,False,False,False
32249,False,False,False,False,False,False,False,False,False,False
32294,False,False,False,False,False,False,False,False,False,False
32325,False,False,False,False,False,False,False,False,False,False
32327,False,False,False,False,False,False,False,False,False,False
32439,False,False,False,False,False,False,False,False,False,False
32495,False,False,False,False,False,False,False,False,False,False
32496,False,False,False,False,False,False,False,False,False,False
32518,False,False,False,False,False,False,False,False,False,False
32522,False,False,False,False,False,False,False,False,False,False
32523,False,False,False,False,False,False,False,False,False,False
32525,False,False,False,False,False,False,False,False,False,False
32582,False,False,False,False,False,False,False,False,False,False
32676,False,False,False,False,False,False,False,False,False,False
33260,False,False,False,False,False,False,False,False,False,False
33554,False,False,False,False,False,False,False,False,False,False
33583,False,False,False,False,False,False,False,False,False,False
33601,False,False,False,False,False,False,False,False,False,False
33603,False,False,False,False,False,False,False,False,False,False
33700,False,False,False,False,False,False,False,False,False,False
33972,False,False,False,False,False,False,False,False,False,False
34051,False,False,False,False,False,False,False,False,False,False
34088,False,False,False,False,False,False,False,False,False,False
34120,False,False,False,False,False,False,False,False,False,False
34121,False,False,False,False,False,False,False,False,False,False
34388,False,False,False,False,False,False,False,False,False,False
34393,False,False,False,False,False,False,False,False,False,False
34395,False,False,False,False,False,False,False,False,False,False
34538,False,False,False,False,False,False,False,False,False,False
34542,False,False,False,False,False,False,False,False,False,False
34562,False,False,False,False,False,False,False,False,False,False
34570,False,False,False,False,False,False,False,False,False,False
34571,False,False,False,False,False,False,False,False,False,False
34572,False,False,False,False,False,False,False,False,False,False
34573,False,False,False,False,False,False,False,False,False,False
34574,False,False,False,False,False,False,False,False,False,False
34575,False,False,False,False,False,False,False,False,False,False
34576,False,False,False,False,False,False,False,False,False,False
34577,False,False,False,False,False,False,False,False,False,False
34578,False,False,False,False,False,False,False,False,False,False
34580,False,False,False,False,False,False,False,False,False,False
34581,False,False,False,False,False,False,False,False,False,False
34582,False,False,False,False,False,False,False,False,False,False
34583,False,False,False,False,False,False,False,False,False,False
34584,False,False,False,False,False,False,False,False,False,False
34585,False,False,False,False,False,False,False,False,False,False
34586,False,False,False,False,False,False,False,False,False,False
34587,False,False,False,False,False,False,False,False,False,False
34588,False,False,False,False,False,False,False,False,False,False
34589,False,False,False,False,False,False,False,False,False,False
34590,False,False,False,False,False,False,False,False,False,False
34592,False,False,False,False,False,False,False,False,False,False
34593,False,False,False,False,False,False,False,False,False,False
34594,False,False,False,False,False,False,False,False,False,False
34600,False,False,False,False,False,False,False,False,False,False
34605,False,False,False,False,False,False,False,False,False,False
34628,False,False,False,False,False,False,False,False,False,False
34629,False,False,False,False,False,False,False,False,False,False
34630,False,False,False,False,False,False,False,False,False,False
34634,False,False,False,False,False,False,False,False,False,False
34636,False,False,False,False,False,False,False,False,False,False
34640,False,False,False,False,False,False,False,False,False,False
1692,False,False,False,False,False,False,False,False,False,False
2724,False,False,False,False,False,False,False,False,False,False
2746,False,False,False,False,False,False,False,False,False,False
3156,False,False,False,False,False,False,False,False,False,False
3175,False,False,False,False,False,False,True,False,False,False
3304,False,False,False,False,False,False,False,False,False,False
3984,False,False,False,False,False,False,False,False,False,False
5244,False,False,False,False,False,False,False,False,False,False
5246,False,False,False,False,False,False,False,False,False,False
5500,False,False,False,False,False,False,False,False,False,False
5986,False,False,False,False,False,False,False,False,False,False
6711,False,False,False,False,False,False,False,False,False,False
6861,False,False,False,False,False,False,False,False,False,False
7655,False,False,False,False,False,False,False,False,False,False
8300,False,False,False,False,False,False,False,False,False,False
8617,False,False,False,False,False,False,False,False,False,False
9005,False,False,False,False,False,False,False,False,False,False
9320,False,False,False,False,False,False,False,False,False,False
9512,False,False,False,False,False,False,False,False,False,False
9513,False,False,False,False,False,False,False,False,False,False
10058,False,False,False,False,False,False,False,False,False,False
10128,False,False,False,False,False,False,False,False,False,False
11284,False,False,False,False,False,False,False,False,False,False
12113,False,False,False,False,False,False,False,False,False,False
12176,False,False,False,False,False,False,False,False,False,False
12395,False,False,False,False,False,False,False,False,False,False
12472,False,False,False,False,False,False,False,False,False,False
12473,False,False,False,False,False,False,False,False,False,False
12474,False,False,False,False,False,False,False,False,False,False
15714,False,False,False,False,False,False,False,False,False,False
15930,False,False,False,False,False,False,False,False,False,False
15931,False,False,False,False,False,False,False,False,True,False
19005,False,False,False,False,False,False,False,False,False,False
19200,False,False,False,False,False,False,False,False,False,False
19201,False,False,False,False,False,False,False,False,False,False
19215,False,False,False,False,False,False,False,False,False,False
19228,False,False,False,False,False,False,False,False,False,False
19269,False,False,False,False,False,False,False,False,False,False
19463,False,False,False,False,False,False,False,False,False,False
20218,False,False,False,False,False,False,False,False,False,False
20223,False,False,False,False,False,False,False,False,False,False
20291,False,False,False,False,False,False,False,False,False,False
20349,False,False,False,False,False,False,False,False,False,False
20351,False,False,False,False,False,False,False,False,False,False
20365,False,False,False,False,False,False,False,False,False,False
20447,False,False,False,False,False,False,False,False,False,False
20477,False,False,False,False,False,False,False,False,False,False
20487,False,False,False,False,False,False,False,False,False,False
20512,False,False,False,False,False,False,False,False,False,False
20748,False,False,False,False,False,False,False,False,False,False
20840,False,False,False,False,False,False,False,False,False,False
21258,False,False,False,False,False,False,False,False,False,False
21298,False,False,False,False,False,False,False,False,False,False
21326,False,False,False,False,False,False,False,False,False,False
21356,False,False,False,False,False,False,False,False,False,False
21458,False,False,False,False,False,False,False,False,False,False
24584,False,False,False,False,False,False,False,False,False,False
25680,False,False,False,False,False,False,False,False,False,False
25730,False,False,False,False,False,False,False,False,False,False
26227,False,False,False,False,False,False,False,False,False,False
26553,False,False,False,False,False,False,False,False,False,False
26732,False,False,False,False,False,False,False,False,False,False
27275,False,False,False,False,False,False,False,False,False,False
27539,False,False,False,False,False,False,False,False,False,False
27737,False,False,False,False,False,False,False,False,False,False
27749,False,False,False,False,False,False,False,False,False,False
28076,False,False,False,False,False,False,False,False,False,False
28104,False,False,False,False,False,False,False,False,False,False
28771,False,False,False,False,False,False,False,False,False,False
29393,False,False,False,False,False,False,False,False,False,False
29394,False,False,False,False,False,False,False,False,False,False
30294,False,False,False,False,False,False,False,False,False,False
30296,False,False,False,False,False,False,False,False,False,False
30640,False,False,False,False,False,False,False,False,False,False
30992,False,False,False,False,False,False,False,False,False,False
31023,False,False,False,False,False,False,False,False,False,False
31045,False,False,False,False,False,False,False,False,False,False
31107,False,False,False,False,False,False,False,False,False,False
31134,False,False,False,False,False,False,False,False,False,False
31414,False,False,False,False,False,False,False,False,False,False
31703,False,False,False,False,False,False,False,False,False,False
32096,False,False,False,False,False,False,False,False,False,False
32136,False,False,False,False,False,False,False,False,False,False
32178,False,False,False,False,False,False,False,False,False,False
32314,False,False,False,False,False,False,False,False,False,False
32425,False,False,False,False,False,False,False,False,False,False
32454,False,False,False,False,False,False,False,False,False,False
32483,False,False,False,False,False,False,False,False,False,False
32589,False,False,False,False,False,False,False,False,False,False
32591,False,False,False,False,False,False,False,False,False,False
33541,False,False,False,False,False,False,False,False,False,False
33615,False,False,False,False,False,False,False,False,False,False
33688,False,False,False,False,False,False,False,False,False,False
33752,False,False,False,False,False,False,False,False,False,False
33818,False,False,False,False,False,False,False,False,False,False
33852,False,False,False,False,False,False,False,False,False,False
34023,False,False,False,False,False,False,False,False,False,False
34027,False,False,False,False,False,False,False,False,False,False
34028,False,False,False,False,False,False,False,False,False,False
34316,False,False,False,False,False,False,False,False,False,False
34374,False,False,False,False,False,False,False,False,False,False
34384,False,False,False,False,False,False,False,False,False,False
34579,False,False,False,False,False,False,False,False,False,False
34591,False,False,False,False,False,False,False,False,False,False
34614,False,False,False,False,False,False,False,False,False,False
814,False,False,False,False,False,False,False,False,False,False
1220,False,False,False,False,False,False,False,False,False,False
1243,False,False,False,False,False,False,False,False,False,False
1256,False,False,False,False,True,False,False,False,False,False
2926,False,False,False,False,False,False,False,False,False,False
3320,False,False,False,False,False,False,False,False,False,False
4474,False,False,False,True,False,False,False,False,False,False
4500,False,False,False,False,True,False,False,False,False,False
4503,False,False,False,False,True,False,False,False,False,False
4588,False,False,False,False,False,False,False,False,False,False
6129,False,False,False,False,True,False,False,False,False,False
6262,False,False,False,False,False,False,False,False,False,False
6266,False,False,False,False,False,False,False,False,False,False
7521,False,False,False,False,False,False,False,False,False,False
8195,False,False,False,False,False,False,False,False,False,False
8262,False,False,False,False,False,False,False,False,False,False
8264,False,False,False,False,False,False,False,False,False,False
8271,False,False,False,False,False,False,False,False,False,False
8820,False,False,False,False,False,False,False,False,False,False
9436,False,False,False,False,False,False,False,False,False,False
9446,False,False,False,False,False,False,False,False,False,False
10003,False,False,False,False,False,False,False,False,False,False
10372,False,False,False,False,False,False,False,False,False,False
11076,False,False,False,False,False,False,False,False,False,False
11276,False,False,False,False,False,False,False,False,False,False
11280,False,False,False,False,False,False,False,False,False,False
11686,False,False,False,False,False,False,False,False,False,False
11701,False,False,False,False,False,False,False,False,False,False
11702,False,False,False,False,False,False,False,False,False,False
11775,False,False,False,False,False,False,False,False,False,False
15731,False,False,False,False,False,False,False,False,False,False
15747,False,False,False,False,False,False,False,False,False,False
16257,False,False,False,False,False,False,False,False,False,False
16796,False,False,False,False,False,False,False,False,False,False
18562,False,False,False,False,False,False,False,False,False,False
18576,False,False,False,False,False,False,False,False,False,False
19259,False,False,False,False,False,False,False,False,False,False
19304,False,False,False,False,False,False,False,False,False,False
19470,False,False,False,False,False,False,False,False,False,False
20551,False,False,False,False,False,False,False,False,False,False
20570,False,False,False,False,False,False,False,False,False,False
20661,False,False,False,False,False,False,False,False,False,False
20679,False,False,False,False,False,False,False,False,False,False
20699,False,False,False,False,False,False,False,False,False,False
20724,False,False,False,False,False,False,False,False,False,False
20921,False,False,False,False,False,False,False,False,False,False
20967,False,False,False,False,False,False,False,False,False,False
21022,False,False,False,False,False,False,False,False,False,False
21025,False,False,False,False,False,False,False,False,False,False
21052,False,False,False,False,False,False,False,False,False,False
21098,False,False,False,False,False,False,False,False,False,False
23319,False,False,False,False,False,False,False,False,False,False
23479,False,False,False,False,False,False,False,False,False,False
23521,False,False,False,False,False,False,False,False,False,False
23556,False,False,False,True,False,False,False,False,False,False
23897,False,False,False,False,False,False,False,False,False,False
23946,False,False,False,False,False,False,False,False,False,False
24133,False,False,False,False,False,False,False,False,False,False
24442,False,False,False,False,False,False,False,False,False,False
24887,False,False,False,False,False,False,False,False,False,False
25208,False,False,False,False,False,False,False,False,False,False
26536,False,False,False,False,False,False,False,False,False,False
26785,False,False,False,False,False,False,False,False,False,False
26817,False,False,False,False,False,False,False,False,False,False
29344,False,False,False,False,True,False,False,False,False,False
29349,False,False,False,False,False,False,False,False,False,False
30079,False,False,False,False,False,False,False,False,False,False
30181,False,False,False,False,False,False,False,False,False,False
30200,False,False,False,False,False,False,False,False,False,False
30209,False,False,False,False,False,False,False,False,False,False
30331,False,False,False,False,False,False,False,False,False,False
30817,False,False,False,False,False,False,False,False,False,False
30820,False,False,False,False,False,False,False,False,False,False
30821,False,False,False,False,False,False,False,False,False,False
30827,False,False,False,False,False,False,False,False,False,False
30839,False,False,False,True,False,False,False,False,False,False
30840,False,False,False,False,False,False,False,False,False,False
30841,False,False,False,False,False,False,False,False,False,False
30844,False,False,False,False,False,False,False,False,False,False
30845,False,False,False,False,False,False,False,False,False,False
30847,False,False,False,False,True,False,False,False,False,False
30851,False,False,False,True,False,False,False,False,False,False
30852,False,False,False,False,False,False,False,False,False,False
30928,False,False,False,False,False,False,False,False,False,False
31013,False,False,False,False,False,False,False,False,False,False
32130,False,False,False,False,False,False,False,False,False,False
32512,False,False,False,False,False,False,False,False,False,False
32717,False,False,False,False,False,False,False,False,False,False
32750,False,False,False,False,False,False,False,False,False,False
33720,False,False,False,False,False,False,False,False,False,False
33958,False,False,False,False,False,False,False,False,False,False
34019,False,False,False,False,False,False,False,False,False,False
34124,False,False,False,False,False,False,False,False,False,False
34343,False,False,False,False,False,False,False,False,False,False
34345,False,False,False,False,False,False,False,False,False,False
34348,False,False,False,False,False,False,False,False,False,False
34349,False,False,False,False,False,False,False,False,False,False
34366,False,False,False,False,False,False,False,False,False,False
34385,False,False,False,False,False,False,False,False,False,False
34396,False,False,False,False,False,False,False,False,False,False
34491,False,False,False,False,False,False,False,False,False,False
34509,False,False,False,False,False,False,False,False,False,False
34513,False,False,False,False,False,False,False,False,False,False
2696,False,False,False,False,False,False,False,False,False,False
3345,False,False,False,False,False,False,False,False,False,False
3710,False,False,False,False,False,False,False,False,False,False
5313,False,False,False,False,False,False,False,False,False,False
5338,False,False,False,False,False,False,True,False,False,False
5932,False,False,False,False,False,False,False,False,False,False
6226,False,False,False,False,False,False,False,False,False,False
6313,False,False,False,False,False,False,False,False,False,False
6404,False,False,False,False,False,False,False,False,False,False
6465,False,False,False,False,False,False,False,False,False,False
6696,False,False,False,False,False,False,False,False,False,False
6982,False,False,False,False,False,False,False,False,False,False
